S.no,Filename,Start Time,End TIme,Size,Altitude,,upper_left_latitude,upper_left_longitude,upper_right_latitude,upper_right_longitude,lower_left_latitude,lower_left_longitude,lower_right_latitude,lower_right_longitude,projection,Area
2327,ch2_tmc_ncf_20211224T1948033997_d_img_d18.zip,2021-12-24T19:48:03.399Z,2021-12-24T19:57:46.844Z,1443272000,88.76,View,43.361872,-116.263453,43.358666,-115.361903,67.185271,-116.156386,67.176447,-114.366803,Selenographic,Equatorial
2328,ch2_tmc_ncf_20211224T2344291576_d_img_d18.zip,2021-12-24T23:44:29.157Z,2021-12-24T23:54:10.910Z,1438200000,88.77,View,-61.427152,-58.203703,-61.415918,-59.569939,-16.451086,-57.889246,-16.44681,-58.491451,Selenographic,Equatorial
2329,ch2_tmc_nca_20211224T2344291544_d_img_d18.zip,2021-12-24T23:44:29.154Z,2021-12-24T23:54:10.913Z,1438216000,88.77,View,-74.489512,100.8737,-74.45007,103.572946,-59.548367,-81.589867,-59.530364,-82.893783,Selenographic,Equatorial
2330,ch2_tmc_nca_20211224T0204072052_d_img_d32.zip,2021-12-24T02:04:07.205Z,2021-12-24T02:18:38.565Z,2154592000,86.37,View,63.574644,-178.763008,63.569501,-176.855938,6.801391,-178.826849,6.800102,-177.918931,Selenographic,Equatorial
2331,ch2_tmc_nca_20211224T1948034322_d_img_d18.zip,2021-12-24T19:48:03.432Z,2021-12-24T19:57:46.841Z,1443256000,88.76,View,-0.542109,-71.557052,-0.537279,-70.730397,-60.315251,-71.035583,-60.30169,-69.549359,Selenographic,Equatorial
2332,ch2_tmc_ncn_20211224T2344291544_d_img_d18.zip,2021-12-24T23:44:29.154Z,2021-12-24T23:54:10.913Z,1438216000,88.77,View,59.512411,60.313287,59.496948,58.689719,30.660366,60.45675,30.649871,59.420201,Selenographic,Equatorial
2333,ch2_tmc_ncn_20211224T1948033997_d_img_d18.zip,2021-12-24T19:48:03.399Z,2021-12-24T19:57:46.844Z,1443272000,88.76,View,-74.482818,124.636935,-74.459911,127.27878,-59.547704,-56.056849,-59.537502,-57.358754,Selenographic,Equatorial
2334,ch2_tmc_ncf_20211224T0204072702_d_img_d32.zip,2021-12-24T02:04:07.270Z,2021-12-24T02:18:38.569Z,2154592000,86.37,View,8.464484,-20.345941,8.467024,-19.719615,15.311219,-20.387231,15.313783,-19.748822,Selenographic,Equatorial
2335,ch2_tmc_ncf_20220513T1305564545_d_img_d18.zip,2022-05-13T13:05:56.454Z,2022-05-13T13:24:07.907Z,2698272000,116.45,View,59.465202,8.526142,59.455897,10.115466,30.645258,8.370704,30.641547,9.347667,Selenographic,Equatorial
2336,ch2_tmc_ncf_20220513T1701142279_d_img_d18.zip,2022-05-13T17:01:14.227Z,2022-05-13T17:20:55.570Z,2920496000,117.51,View,44.723498,156.185765,44.733384,157.165807,68.819342,154.775813,68.838648,156.823082,Selenographic,Equatorial
2337,ch2_tmc_nca_20220513T1305564577_d_img_d18.zip,2022-05-13T13:05:56.457Z,2022-05-13T13:24:07.907Z,2698264000,116.45,View,-72.591691,44.467308,-72.572153,47.201599,-61.207064,-135.472737,-61.198494,-136.936659,Selenographic,Equatorial
2338,ch2_tmc_ncn_20220513T1701142246_d_img_d18.zip,2022-05-13T17:01:14.224Z,2022-05-13T17:20:55.570Z,2920504000,117.51,View,-59.991473,59.50063,-60.01398,60.792256,-15.069718,60.672188,-15.084149,61.28578,Selenographic,Equatorial
2339,ch2_tmc_ncn_20220513T1305564545_d_img_d18.zip,2022-05-13T13:05:56.454Z,2022-05-13T13:24:07.910Z,2698280000,116.45,View,-61.642934,-100.238191,-61.621991,-101.563764,-1.629363,-99.115323,-1.621496,-99.63162,Selenographic,Equatorial
2340,ch2_tmc_nca_20220513T1701142246_d_img_d18.zip,2022-05-13T17:01:14.224Z,2022-05-13T17:20:55.570Z,2920504000,117.51,View,46.422768,117.141496,46.419172,118.241009,70.39499,116.88471,70.385394,119.274875,Selenographic,Equatorial
2341,ch2_tmc_nca_20220511T1757462918_d_img_d18.zip,2022-05-11T17:57:46.291Z,2022-05-11T18:17:34.238Z,2936824000,111.39,View,49.707932,153.565272,49.659894,154.785918,-30.238128,150.971141,-30.329824,152.002559,Selenographic,Equatorial
2342,ch2_tmc_ncf_20220511T1757462886_d_img_d18.zip,2022-05-11T17:57:46.288Z,2022-05-11T18:17:34.235Z,2936824000,111.39,View,33.915736,-112.365988,34.049133,-111.27948,-27.025077,-109.853513,-26.846594,-108.883327,Selenographic,Equatorial
2343,ch2_tmc_ncn_20220511T1757462918_d_img_d18.zip,2022-05-11T17:57:46.291Z,2022-05-11T18:17:34.238Z,2936824000,111.39,View,-46.476319,99.207781,-46.490825,100.216845,-13.147117,99.964479,-13.157234,100.678386,Selenographic,Equatorial
2344,ch2_tmc_ncf_20220529T0100416830_d_img_d18.zip,2022-05-29T01:00:41.683Z,2022-05-29T01:20:46.257Z,2977352000,126.7,View,-59.146265,51.946018,-59.111777,53.57921,-87.714445,57.614714,-87.511253,75.170535,Polar stereographic,South
2345,ch2_tmc_ncf_20220529T0906489752_d_img_d18.zip,2022-05-29T09:06:48.975Z,2022-05-29T09:16:52.104Z,1491048000,126.54,View,-63.090407,-165.472568,-63.101636,-166.990933,-2.931618,-166.621369,-2.935828,-167.219546,Selenographic,Equatorial
2346,ch2_tmc_ncn_20220529T0100416799_d_img_d18.zip,2022-05-29T01:00:41.679Z,2022-05-29T01:20:46.290Z,2977368000,126.7,View,-33.963986,-123.194181,-33.952062,-124.064494,-3.743225,-122.862535,-3.734281,-123.52599,Selenographic,Equatorial
2347,ch2_tmc_nca_20220529T0906489785_d_img_d18.zip,2022-05-29T09:06:48.978Z,2022-05-29T09:16:52.107Z,1491048000,126.54,View,61.209044,141.597333,61.198351,140.132228,31.245081,141.499629,31.241017,140.637271,Selenographic,Equatorial
2348,ch2_tmc_ncn_20220529T0906489752_d_img_d18.zip,2022-05-29T09:06:48.975Z,2022-05-29T09:16:52.107Z,1491056000,126.54,View,46.622817,145.361217,46.63337,146.514636,70.178962,143.865752,70.19977,146.340959,Selenographic,Equatorial
2349,ch2_tmc_nca_20220529T0100416799_d_img_d18.zip,2022-05-29T01:00:41.679Z,2022-05-29T01:20:46.290Z,2977368000,126.7,View,-88.61075,-49.328683,-89.182121,-76.960211,-58.708721,68.30953,-58.728083,69.744239,Polar stereographic,South
2350,ch2_tmc_ncn_20220523T2007316866_d_img_d18.zip,2022-05-23T20:07:31.686Z,2022-05-23T20:27:03.167Z,2896112000,113.56,View,-27.010211,157.167146,-27.007592,156.212508,-58.995535,157.466819,-58.993111,155.814441,Selenographic,Equatorial
2351,ch2_tmc_ncn_20220523T0238375485_d_img_d18.zip,2022-05-23T02:38:37.548Z,2022-05-23T02:48:33.513Z,1473336000,112.64,View,-55.889627,-174.707421,-55.885589,-173.225259,-85.904348,-178.111565,-85.883562,-167.435759,Polar stereographic,South
2352,ch2_tmc_nca_20220523T2007316899_d_img_d18.zip,2022-05-23T20:07:31.689Z,2022-05-23T20:27:03.170Z,2896112000,113.56,View,0.36982,143.387653,0.367155,144.013574,30.033978,143.392859,30.030608,144.163256,Selenographic,Equatorial
2353,ch2_tmc_ncf_20220523T0238375517_d_img_d18.zip,2022-05-23T02:38:37.551Z,2022-05-23T02:48:33.513Z,1473328000,112.64,View,43.332488,-133.526332,43.331297,-132.616408,66.948076,-133.791103,66.944107,-131.994872,Selenographic,Equatorial
2354,ch2_tmc_ncf_20220523T2007316866_d_img_d18.zip,2022-05-23T20:07:31.686Z,2022-05-23T20:27:03.170Z,2896120000,113.56,View,44.687694,92.574639,44.679349,93.550702,68.508138,92.78347,68.490343,94.82748,Selenographic,Equatorial
2355,ch2_tmc_nca_20220523T0238375485_d_img_d18.zip,2022-05-23T02:38:37.548Z,2022-05-23T02:48:33.510Z,1473328000,112.64,View,41.437259,-60.629564,41.427131,-61.819703,38.062652,-60.625435,38.052885,-61.76093,Selenographic,Equatorial
2356,ch2_tmc_nca_20220514T1039552931_d_img_d18.zip,2022-05-14T10:39:55.293Z,2022-05-14T10:58:26.180Z,2746320000,117.62,View,44.84886,103.331954,44.842749,104.313391,68.720581,103.409507,68.706554,105.44973,Selenographic,Equatorial
2357,ch2_tmc_ncn_20220514T1039552899_d_img_d18.zip,2022-05-14T10:39:55.289Z,2022-05-14T10:58:26.180Z,2746328000,117.62,View,46.235912,-77.285819,46.2274,-76.210801,70.324536,-77.079025,70.305494,-74.806397,Selenographic,Equatorial
2358,ch2_tmc_ncf_20220514T1039552931_d_img_d18.zip,2022-05-14T10:39:55.293Z,2022-05-14T10:58:26.180Z,2746320000,117.62,View,-17.144073,-49.61001,-17.163758,-48.821376,-36.723658,-49.56416,-36.743765,-48.619769,Selenographic,Equatorial
2359,ch2_tmc_nca_20220526T0533464128_d_img_d18.zip,2022-05-26T05:33:46.412Z,2022-05-26T05:53:46.665Z,2967240000,122.09,View,-28.963037,146.29387,-28.963988,145.428356,-60.851456,146.694798,-60.852182,145.130366,Selenographic,Equatorial
2360,ch2_tmc_nca_20220526T0149058373_d_img_d18.zip,2022-05-26T01:49:05.837Z,2022-05-26T01:59:01.180Z,1471800000,121.06,View,-29.123567,169.991541,-29.142964,169.100258,-61.058938,170.429062,-61.079851,168.864486,Selenographic,Equatorial
2361,ch2_tmc_ncf_20220526T0344464254_d_img_d18.zip,2022-05-26T03:44:46.425Z,2022-05-26T03:58:06.889Z,1979936000,121.28,View,-89.595313,83.101392,-89.01821,123.761239,-59.702791,-125.217135,-59.691166,-126.501022,Polar stereographic,South
2362,ch2_tmc_ncf_20220526T0149058373_d_img_d18.zip,2022-05-26T01:49:05.837Z,2022-05-26T01:59:01.180Z,1471800000,121.06,View,-72.971986,110.183019,-72.93524,112.850349,-60.928637,-71.731979,-60.909805,-73.222225,Selenographic,Equatorial
2363,ch2_tmc_ncn_20220526T0533464128_d_img_d18.zip,2022-05-26T05:33:46.412Z,2022-05-26T05:53:46.662Z,2967232000,122.09,View,32.067272,163.209825,32.072301,162.132909,-27.938991,162.706238,-27.934648,161.68004,Selenographic,Equatorial
2364,ch2_tmc_nca_20220526T0344467504_d_img_d18.zip,2022-05-26T03:44:46.750Z,2022-05-26T03:58:06.889Z,1979928000,121.28,View,-1.451738,157.380019,-1.446393,157.998475,27.850346,157.271244,27.854525,158.047169,Selenographic,Equatorial
2365,ch2_tmc_ncn_20220526T0344467504_d_img_d18.zip,2022-05-26T03:44:46.750Z,2022-05-26T03:58:06.886Z,1979920000,121.28,View,61.173866,74.71578,61.137703,73.089209,31.187774,75.652907,31.169317,74.686186,Selenographic,Equatorial
2366,ch2_tmc_ncn_20220526T0149058373_d_img_d18.zip,2022-05-26T01:49:05.837Z,2022-05-26T01:59:01.170Z,1471776000,121.06,View,-30.567486,156.132471,-30.572322,155.144926,-62.549853,156.46682,-62.5549,154.617375,Selenographic,Equatorial
2367,ch2_tmc_ncf_20220526T0533464161_d_img_d18.zip,2022-05-26T05:33:46.416Z,2022-05-26T05:53:46.665Z,2967232000,122.09,View,46.420366,76.266498,46.413099,77.351308,70.222762,76.358993,70.204038,78.769445,Selenographic,Equatorial
2368,ch2_tmc_ncf_20220524T1950266485_d_img_d18.zip,2022-05-24T19:50:26.648Z,2022-05-24T20:10:18.908Z,2947480000,117.25,View,1.064159,164.964321,1.07459,165.556606,30.620461,164.90609,30.631609,165.662301,Selenographic,Equatorial
2369,ch2_tmc_ncn_20220524T1950266452_d_img_d18.zip,2022-05-24T19:50:26.645Z,2022-05-24T20:10:18.908Z,2947488000,117.25,View,-27.587092,19.952167,-27.590015,-6.422699,-48.793562,24.549353,-48.772146,-11.254988,Selenographic,Equatorial
2370,ch2_tmc_nca_20220524T1950266452_d_img_d18.zip,2022-05-24T19:50:26.645Z,2022-05-24T20:10:18.911Z,2947496000,117.25,View,-26.836744,-130.392097,-26.869128,-131.33082,-59.009445,-129.28586,-59.048493,-130.794721,Selenographic,Equatorial
2371,ch2_tmc_ncn_20220530T0645454279_d_img_d32.zip,2022-05-30T06:45:45.427Z,2022-05-30T06:55:48.560Z,1491056000,126.24,View,-30.488327,103.382698,-30.514957,102.398872,-62.458906,105.055129,-62.499749,103.267188,Selenographic,Equatorial
2372,ch2_tmc_ncf_20220530T0645454279_d_img_d32.zip,2022-05-30T06:45:45.427Z,2022-05-30T06:55:48.560Z,1491056000,126.24,View,-1.361337,155.176553,-1.369552,155.786565,27.925952,155.096455,27.917786,155.864723,Selenographic,Equatorial
2373,ch2_tmc_nca_20220530T0844444531_d_img_d32.zip,2022-05-30T08:44:44.453Z,2022-05-30T08:58:09.439Z,1990056000,126.06,View,-30.920161,141.109935,-30.910301,140.309115,-0.720479,141.174319,-0.711013,140.47477,Selenographic,Equatorial
2374,ch2_tmc_ncn_20220530T0844444531_d_img_d32.zip,2022-05-30T08:44:44.453Z,2022-05-30T08:58:09.439Z,1990072000,126.06,View,63.215218,-155.38089,63.278328,-157.487041,33.370361,-155.735566,33.446021,-156.91962,Selenographic,Equatorial
2375,ch2_tmc_ncf_20220530T0844444564_d_img_d32.zip,2022-05-30T08:44:44.456Z,2022-05-30T08:58:09.435Z,1990040000,126.06,View,63.371456,-15.990856,63.380867,-14.183665,31.174564,-15.401045,31.181196,-14.441383,Selenographic,Equatorial
2376,ch2_tmc_nca_20220530T0645454311_d_img_d32.zip,2022-05-30T06:45:45.431Z,2022-05-30T06:55:48.557Z,1491040000,126.24,View,59.690732,-91.889618,59.686673,-93.571747,19.749271,-91.483681,19.755196,-92.391384,Selenographic,Equatorial
2377,ch2_tmc_nca_20220605T1529363583_d_img_d32.zip,2022-06-05T15:29:36.358Z,2022-06-05T15:42:53.274Z,1969496000,120.15,View,59.242568,-148.171421,59.247351,-149.897691,-20.588502,-149.262899,-20.586876,-150.16232,Selenographic,Equatorial
2378,ch2_tmc_ncf_20220605T1529363583_d_img_d32.zip,2022-06-05T15:29:36.358Z,2022-06-05T15:42:53.242Z,1969504000,120.15,View,-27.699453,21.662815,-27.699678,20.862528,2.509972,21.586406,2.509442,20.881502,Selenographic,Equatorial
2379,ch2_tmc_ncn_20220605T1529363615_d_img_d32.zip,2022-06-05T15:29:36.361Z,2022-06-05T15:42:53.274Z,1969496000,120.15,View,-6.435338,124.75875,-6.435904,125.661337,-56.339688,124.664827,-56.335248,126.264385,Selenographic,Equatorial
2380,ch2_tmc_ncn_20220525T0356328337_d_img_d18.zip,2022-05-25T03:56:32.833Z,2022-05-25T04:09:49.502Z,1969512000,117.95,View,10.4144,-42.035986,10.41142,-41.37044,20.062584,-42.017946,20.058677,-41.331002,Selenographic,Equatorial
2381,ch2_tmc_ncf_20220525T0545338877_d_img_d18.zip,2022-05-25T05:45:33.887Z,2022-05-25T06:05:31.690Z,2959648000,118.93,View,-84.887769,99.125811,-84.984805,106.367212,-51.393179,109.883741,-51.40553,110.911825,Selenographic,Equatorial
2382,ch2_tmc_ncf_20220525T0356328337_d_img_d18.zip,2022-05-25T03:56:32.833Z,2022-05-25T04:09:49.502Z,1969512000,117.95,View,-0.374369,-150.371851,-0.375867,-149.886679,29.105169,-150.364323,29.103327,-149.790978,Selenographic,Equatorial
2383,ch2_tmc_ncn_20220525T0545338877_d_img_d18.zip,2022-05-25T05:45:33.887Z,2022-05-25T06:05:31.690Z,2959648000,118.93,View,59.512372,-86.907473,59.495647,-88.721774,30.682974,-86.641042,30.672099,-87.740532,Selenographic,Equatorial
2384,ch2_tmc_nca_20220525T0356328368_d_img_d18.zip,2022-05-25T03:56:32.836Z,2022-05-25T04:09:49.499Z,1969496000,117.95,View,-0.502587,-166.553117,-0.507059,-166.039458,28.954987,-166.652382,28.950509,-166.026157,Selenographic,Equatorial
2385,ch2_tmc_nca_20220525T0545338910_d_img_d18.zip,2022-05-25T05:45:33.891Z,2022-05-25T06:05:31.658Z,2959632000,118.93,View,1.467667,156.779989,1.46601,156.01865,-28.56237,156.650883,-28.570638,155.770802,Selenographic,Equatorial
2386,ch2_tmc_nca_20220525T0147316554_d_img_d18.zip,2022-05-25T01:47:31.655Z,2022-05-25T02:07:28.700Z,2959312000,118.37,View,43.287616,64.110949,43.279747,65.117448,67.012111,63.921493,66.99671,66.015856,Selenographic,Equatorial
2387,ch2_tmc_ncn_20220525T0147316586_d_img_d18.zip,2022-05-25T01:47:31.658Z,2022-05-25T02:07:28.703Z,2959312000,118.37,View,63.606233,-127.764915,63.645967,-125.796275,31.517016,-126.182327,31.543127,-125.101358,Selenographic,Equatorial
2388,ch2_tmc_ncf_20220525T0147316554_d_img_d18.zip,2022-05-25T01:47:31.655Z,2022-05-25T02:07:28.703Z,2959320000,118.37,View,43.232428,131.812582,43.234399,132.864694,66.864298,131.016259,66.868846,133.078387,Selenographic,Equatorial
2389,ch2_tmc_ncf_20220520T1737353639_d_img_d18.zip,2022-05-20T17:37:35.363Z,2022-05-20T17:46:09.275Z,1270488000,114.46,View,-55.759081,129.616685,-55.740415,131.048512,-84.014087,130.920886,-83.964422,138.137773,Polar stereographic,South
2390,ch2_tmc_ncn_20220520T2132502339_d_img_d18.zip,2022-05-20T21:32:50.233Z,2022-05-20T21:42:18.351Z,1404496000,114.26,View,-30.428318,115.247527,-30.44551,114.281761,-62.325503,116.733357,-62.35394,114.99054,Selenographic,Equatorial
2391,ch2_tmc_ncf_20220520T2330221047_d_img_d18.zip,2022-05-20T23:30:22.104Z,2022-05-20T23:40:20.210Z,1478632000,114.15,View,-30.41061,-43.548224,-30.40855,-44.346377,-24.777633,-43.545128,-24.77563,-44.290799,Selenographic,Equatorial
2392,ch2_tmc_nca_20220520T2330221015_d_img_d18.zip,2022-05-20T23:30:22.101Z,2022-05-20T23:40:20.207Z,1478632000,114.15,View,60.138266,-31.018226,60.153407,-29.363944,27.962441,-30.511378,27.975393,-29.590396,Selenographic,Equatorial
2393,ch2_tmc_nca_20220520T2132502371_d_img_d18.zip,2022-05-20T21:32:50.237Z,2022-05-20T21:42:18.354Z,1404496000,114.26,View,1.212826,-71.589701,1.221224,-70.845231,-58.757729,-71.00636,-58.743491,-69.727585,Selenographic,Equatorial
2394,ch2_tmc_ncf_20220520T2132502339_d_img_d18.zip,2022-05-20T21:32:50.233Z,2022-05-20T21:42:18.354Z,1404504000,114.26,View,-0.65874,-161.442174,-0.634816,-162.333692,-30.480686,-161.627528,-30.461092,-162.619942,Selenographic,Equatorial
2395,ch2_tmc_nca_20220520T1737353639_d_img_d18.zip,2022-05-20T17:37:35.363Z,2022-05-20T17:46:09.275Z,1270488000,114.46,View,-24.467897,-50.547734,-24.461438,-51.318035,-0.397988,-50.415585,-0.392373,-51.094323,Selenographic,Equatorial
2396,ch2_tmc_ncn_20220520T1737353672_d_img_d18.zip,2022-05-20T17:37:35.367Z,2022-05-20T17:46:09.272Z,1270472000,114.46,View,-40.77401,81.390437,-40.797713,82.392949,43.232554,83.443606,43.211017,84.481551,Selenographic,Equatorial
2397,ch2_tmc_ncn_20220520T2330221047_d_img_d18.zip,2022-05-20T23:30:22.104Z,2022-05-20T23:40:20.210Z,1478632000,114.15,View,-76.614741,-110.014503,-76.574506,-106.874642,-57.571218,67.853818,-57.555998,66.605732,Polar stereographic,South
2398,ch2_tmc_ncf_20220512T1729349291_d_img_d18.zip,2022-05-12T17:29:34.929Z,2022-05-12T17:49:25.960Z,2944448000,113.83,View,42.942561,-64.388805,42.937704,-63.347866,67.051674,-64.425599,67.040969,-62.41504,Selenographic,Equatorial
2399,ch2_tmc_nca_20220512T0938579393_d_img_d18.zip,2022-05-12T09:38:57.939Z,2022-05-12T09:57:24.300Z,2735128000,113,View,-0.433069,171.811205,-0.362965,170.936752,-30.24748,171.734441,-30.182455,170.734856,Selenographic,Equatorial
2400,ch2_tmc_nca_20220512T1334161763_d_img_d18.zip,2022-05-12T13:34:16.176Z,2022-05-12T13:54:06.452Z,2941576000,113.55,,44.842546,66.363185,44.838244,67.298794,68.723162,66.25317,68.712697,68.2829,Selenographic,Equatorial
2401,ch2_tmc_nca_20220512T1729349258_d_img_d18.zip,2022-05-12T17:29:34.925Z,2022-05-12T17:49:25.956Z,2944448000,113.83,View,-31.137787,115.669328,-31.145544,116.412837,58.819522,116.663226,58.805469,117.92183,Selenographic,Equatorial
2402,ch2_tmc_ncn_20220512T1729349258_d_img_d18.zip,2022-05-12T17:29:34.925Z,2022-05-12T17:49:25.960Z,2944456000,113.83,View,-28.704171,103.276806,-28.726832,102.409194,-60.721165,104.774438,-60.755074,103.256848,Selenographic,Equatorial
2403,ch2_tmc_ncn_20220512T0938579360_d_img_d18.zip,2022-05-12T09:38:57.936Z,2022-05-12T09:57:24.300Z,2735136000,113,View,-74.654126,13.464705,-74.664392,16.09315,-59.338501,-163.481947,-59.344473,-164.686582,Selenographic,Equatorial
2404,ch2_tmc_ncn_20220512T1334161730_d_img_d18.zip,2022-05-12T13:34:16.173Z,2022-05-12T13:54:06.419Z,2941576000,113.55,View,3.174844,-54.416716,3.173503,-53.637156,-36.77492,-54.422802,-36.775569,-53.492625,Selenographic,Equatorial
2405,ch2_tmc_ncf_20220512T0938579360_d_img_d18.zip,2022-05-12T09:38:57.936Z,2022-05-12T09:57:24.303Z,2735144000,113,View,11.66538,41.790359,11.66943,42.539951,-33.353176,41.753592,-33.348725,42.64416,Selenographic,Equatorial
2406,ch2_tmc_ncf_20220512T1334161763_d_img_d18.zip,2022-05-12T13:34:16.176Z,2022-05-12T13:54:06.452Z,2941576000,113.55,View,-1.481999,168.258401,-1.478014,168.853131,27.795834,168.220508,27.799594,168.953752,Selenographic,Equatorial
2407,ch2_tmc_nca_20220522T0112423647_d_img_d18.zip,2022-05-22T01:12:42.364Z,2022-05-22T01:22:37.949Z,1473208000,109.39,View,10.930479,70.23388,10.91958,69.311137,4.708254,70.27193,4.696005,69.362126,Selenographic,Equatorial
2408,ch2_tmc_ncf_20220522T1838049714_d_img_d18.zip,2022-05-22T18:38:04.971Z,2022-05-22T18:46:41.592Z,1277184000,112.75,View,-76.010811,-24.518725,-76.017114,-21.623242,-60.824868,158.281892,-60.829447,156.968961,Selenographic,Equatorial
2409,ch2_tmc_ncn_20220522T1838049746_d_img_d18.zip,2022-05-22T18:38:04.974Z,2022-05-22T18:46:41.588Z,1277168000,112.75,View,-1.763723,-167.663078,-1.757165,-167.080699,27.607369,-167.759292,27.61423,-167.058389,Selenographic,Equatorial
2410,ch2_tmc_ncf_20220522T2246395264_d_img_d18.zip,2022-05-22T22:46:39.526Z,2022-05-22T22:56:35.429Z,1473184000,111.17,View,-87.916041,84.311062,-87.640938,103.116774,-61.224304,-107.464669,-61.205418,-108.935083,Polar stereographic,South
2411,ch2_tmc_nca_20220522T1838049714_d_img_d18.zip,2022-05-22T18:38:04.971Z,2022-05-22T18:46:41.582Z,1277160000,112.75,View,32.357946,138.017843,32.336138,136.966036,-27.664194,137.782963,-27.686449,136.773765,Selenographic,Equatorial
2412,ch2_tmc_ncf_20220522T0112423322_d_img_d18.zip,2022-05-22T01:12:42.332Z,2022-05-22T01:22:37.946Z,1473208000,109.39,View,3.303922,-76.770252,3.296265,-77.658587,-26.74101,-76.51035,-26.74897,-77.451509,Selenographic,Equatorial
2413,ch2_tmc_ncn_20220522T0112423322_d_img_d18.zip,2022-05-22T01:12:42.332Z,2022-05-22T01:22:37.949Z,1473216000,109.39,View,-1.779153,-153.578088,-1.776008,-153.033736,27.631457,-153.610447,27.632529,-152.973868,Selenographic,Equatorial
2414,ch2_tmc_nca_20220522T2246395231_d_img_d18.zip,2022-05-22T22:46:39.523Z,2022-05-22T22:56:35.432Z,1473200000,111.17,View,-74.556119,83.784456,-74.513629,86.507913,-59.637684,-99.007301,-59.618719,-100.286174,Selenographic,Equatorial
2415,ch2_tmc_ncn_20220522T2246395264_d_img_d18.zip,2022-05-22T22:46:39.526Z,2022-05-22T22:56:35.432Z,1473192000,111.17,View,23.534068,17.525873,23.530356,-4.000799,2.049293,16.537665,2.05871,-3.168494,Selenographic,Equatorial
2416,ch2_tmc_nca_20220531T0633396673_d_img_d32.zip,2022-05-31T06:33:39.667Z,2022-05-31T06:46:57.359Z,1972032000,122,View,44.845284,146.526546,44.854227,147.535837,68.775266,145.185011,68.792893,147.279996,Selenographic,Equatorial
